Linux 5.4.0-77-generic (ubuntu-dev-01) 	08/15/2021 	_x86_64_	(1 CPU)

02:37:57 AM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
03:03:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:03:23 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:03:28 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:03:33 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:03:38 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:03:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:03:48 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:03:53 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:03:58 AM     ens33      0.80      0.00      0.07      0.00      0.00      0.00      0.00      0.00
03:04:03 AM     ens33      1.00      0.20      0.19      0.01      0.00      0.00      0.00      0.00
03:04:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:04:13 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:04:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:04:23 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:04:28 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:04:33 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:04:38 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:04:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:04:48 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:04:53 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:04:58 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:05:03 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:05:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:05:13 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:05:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:05:23 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:05:28 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:05:33 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:05:38 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:05:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:05:48 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:05:53 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:05:58 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:06:03 AM     ens33      1.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00
03:06:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:06:13 AM     ens33      0.20      0.20      0.02      0.01      0.00      0.00      0.00      0.00
03:06:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:06:23 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:06:28 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:06:33 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:06:38 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:06:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:06:48 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:06:53 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:06:58 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:07:03 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:07:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:07:13 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:07:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:07:23 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:07:28 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:07:33 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:07:38 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:07:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:07:48 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:07:53 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:07:58 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:08:03 AM     ens33      0.80      0.00      0.17      0.00      0.00      0.00      0.00      0.00
03:08:08 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:08:13 AM     ens33      0.60      0.00      0.09      0.00      0.00      0.00      0.00      0.00
03:08:18 AM     ens33      0.60      0.00      0.09      0.00      0.00      0.00      0.00      0.00
03:08:23 AM     ens33      0.80      0.00      0.09      0.00      0.00      0.00      0.00      0.00
03:08:28 AM     ens33     27.80      1.20      9.26      0.22      0.00      0.00      0.00      0.01
03:08:33 AM     ens33      2.00      0.20      0.18      0.01      0.00      0.00      0.00      0.00
03:08:38 AM     ens33      1.60      0.00      0.15      0.00      0.00      0.00      0.00      0.00
03:08:43 AM     ens33      1.40      0.00      0.13      0.00      0.00      0.00      0.00      0.00
03:08:48 AM     ens33      0.80      0.00      0.08      0.00      0.00      0.00      0.00      0.00
03:08:53 AM     ens33      1.40      0.00      0.13      0.00      0.00      0.00      0.00      0.00
03:08:58 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:09:03 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:09:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:09:13 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:09:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:09:23 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:09:28 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:09:33 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:09:38 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:09:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:09:48 AM     ens33      0.80      0.00      0.08      0.00      0.00      0.00      0.00      0.00
03:09:53 AM     ens33      0.80      0.00      0.07      0.00      0.00      0.00      0.00      0.00
03:09:58 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:10:03 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:10:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:10:13 AM     ens33      0.20      0.20      0.01      0.01      0.00      0.00      0.00      0.00
03:10:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:10:23 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:10:28 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:10:33 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:10:38 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:10:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:10:48 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:10:53 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:10:58 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:11:03 AM     ens33      0.40      0.00      0.07      0.00      0.00      0.00      0.00      0.00
03:11:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:11:13 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:11:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:11:23 AM     ens33      1.20      0.00      0.58      0.00      0.00      0.00      0.00      0.00
03:11:28 AM     ens33     27.00      1.20      9.40      0.22      0.00      0.00      0.00      0.01
03:11:33 AM     ens33      0.60      0.20      0.17      0.01      0.00      0.00      0.00      0.00
03:11:38 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:11:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:11:48 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:11:53 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:11:58 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:12:03 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:12:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:12:13 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:12:18 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:12:23 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:12:28 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:12:33 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:12:38 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:12:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:12:48 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:12:53 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:12:58 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:13:03 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:13:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:13:13 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:13:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:13:23 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:13:28 AM     ens33     26.55      1.20      9.11      0.22      0.00      0.00      0.00      0.01
03:13:33 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:13:38 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:13:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:13:48 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:13:53 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:13:58 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:14:03 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:14:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:14:13 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:14:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:14:23 AM     ens33      0.80      0.20      0.06      0.01      0.00      0.00      0.00      0.00
03:14:28 AM     ens33     26.80      1.60      9.14      0.24      0.00      0.00      0.00      0.01
03:14:33 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:14:38 AM     ens33      0.60      0.00      0.12      0.00      0.00      0.00      0.00      0.00
03:14:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:14:48 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:14:53 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:14:58 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:15:03 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:15:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:15:13 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:15:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:15:23 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:15:28 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:15:33 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:15:38 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:15:43 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:15:48 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:15:53 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:15:58 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:16:03 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:16:08 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:16:13 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:16:18 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:16:23 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:16:29 AM     ens33     26.80      1.40      9.14      0.23      0.00      0.00      0.00      0.01
03:16:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:16:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:16:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:16:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:16:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:16:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:17:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:17:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:17:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:17:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:17:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:17:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:17:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:17:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:17:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:17:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:17:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:17:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:18:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:18:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:18:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:18:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:18:24 AM     ens33      0.80      0.00      0.07      0.00      0.00      0.00      0.00      0.00
03:18:29 AM     ens33     27.60      1.40      9.22      0.24      0.00      0.00      0.00      0.01
03:18:34 AM     ens33      2.60      0.40      0.22      0.02      0.00      0.00      0.00      0.00
03:18:39 AM     ens33      1.40      0.20      0.13      0.01      0.00      0.00      0.00      0.00
03:18:44 AM     ens33      1.60      0.00      0.15      0.00      0.00      0.00      0.00      0.00
03:18:49 AM     ens33      0.60      0.00      0.06      0.00      0.00      0.00      0.00      0.00
03:18:54 AM     ens33      1.40      0.00      0.13      0.00      0.00      0.00      0.00      0.00
03:18:59 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:19:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:19:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:19:14 AM     ens33      0.80      0.00      0.06      0.00      0.00      0.00      0.00      0.00
03:19:19 AM     ens33      1.00      0.00      0.07      0.00      0.00      0.00      0.00      0.00
03:19:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:19:29 AM     ens33     27.15      1.20      9.15      0.22      0.00      0.00      0.00      0.01
03:19:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:19:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:19:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:19:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:19:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:19:59 AM     ens33      0.80      0.00      0.08      0.00      0.00      0.00      0.00      0.00
03:20:04 AM     ens33      2.40      0.00      0.35      0.00      0.00      0.00      0.00      0.00
03:20:09 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:20:14 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:20:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:20:24 AM     ens33      0.20      0.00      0.01      0.00      0.00      0.00      0.00      0.00
03:20:29 AM     ens33     26.40      1.20      9.11      0.22      0.00      0.00      0.00      0.01
03:20:34 AM     ens33      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
03:20:39 AM     ens33      3.40      3.60      0.49      0.35      0.00      0.00      0.00      0.00
03:20:44 AM     ens33      0.40      0.40      0.02      0.02      0.00      0.00      0.00      0.00
03:20:49 AM     ens33     14.80     14.20      7.55      1.62      0.00      0.00      0.00      0.01
03:20:54 AM     ens33      0.20      0.00      0.01      0.00      0.00      0.00      0.00      0.00
03:20:59 AM     ens33      0.60      0.00      0.15      0.00      0.00      0.00      0.00      0.00
03:21:04 AM     ens33    493.20    153.00    725.45     11.42      0.00      0.00      0.00      0.59
03:21:09 AM     ens33   1211.80    232.80   1791.39     15.00      0.00      0.00      0.00      1.47
03:21:14 AM     ens33    946.11    166.87   1398.50     10.79      0.00      0.00      0.00      1.15
03:21:19 AM     ens33     89.60     17.00    131.78      1.18      0.00      0.00      0.00      0.11
03:21:24 AM     ens33      0.60      0.20      0.05      0.01      0.00      0.00      0.00      0.00
03:21:29 AM     ens33     26.80      1.20      9.14      0.22      0.00      0.00      0.00      0.01
03:21:34 AM     ens33      1.80      0.60      0.62      0.04      0.00      0.00      0.00      0.00
03:21:39 AM     ens33      1.40      0.20      0.34      0.01      0.00      0.00      0.00      0.00
03:21:44 AM     ens33      0.20      0.00      0.14      0.00      0.00      0.00      0.00      0.00
03:21:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:21:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:21:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:22:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:22:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:22:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:22:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:22:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:22:29 AM     ens33     26.40      1.20      9.11      0.22      0.00      0.00      0.00      0.01
03:22:34 AM     ens33      0.20      0.20      0.01      0.01      0.00      0.00      0.00      0.00
03:22:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:22:44 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:22:49 AM     ens33      0.20      0.20      0.02      0.01      0.00      0.00      0.00      0.00
03:22:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:22:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:23:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:23:09 AM     ens33      0.40      0.00      0.07      0.00      0.00      0.00      0.00      0.00
03:23:14 AM     ens33      0.60      0.00      0.09      0.00      0.00      0.00      0.00      0.00
03:23:19 AM     ens33      0.60      0.00      0.09      0.00      0.00      0.00      0.00      0.00
03:23:24 AM     ens33      0.60      0.00      0.07      0.00      0.00      0.00      0.00      0.00
03:23:29 AM     ens33     26.80      5.40      9.17      1.96      0.00      0.00      0.00      0.01
03:23:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:23:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:23:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:23:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:23:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:23:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:24:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:24:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:24:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:24:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:24:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:24:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:24:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:24:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:24:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:24:49 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:24:54 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:24:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:25:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:25:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:25:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:25:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:25:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:25:29 AM     ens33     26.60      1.20      9.13      0.22      0.00      0.00      0.00      0.01
03:25:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:25:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:25:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:25:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:25:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:25:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:26:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:26:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:26:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:26:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:26:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:26:29 AM     ens33     26.55      1.20      9.11      0.22      0.00      0.00      0.00      0.01
03:26:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:26:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:26:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:26:49 AM     ens33      0.60      0.00      0.12      0.00      0.00      0.00      0.00      0.00
03:26:54 AM     ens33      0.60      0.00      0.05      0.00      0.00      0.00      0.00      0.00
03:26:59 AM     ens33      0.20      0.20      0.02      0.01      0.00      0.00      0.00      0.00
03:27:04 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:27:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:27:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:27:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:27:24 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:27:29 AM     ens33     26.55      1.20      9.11      0.22      0.00      0.00      0.00      0.01
03:27:34 AM     ens33      0.40      0.20      0.04      0.01      0.00      0.00      0.00      0.00
03:27:39 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:27:44 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:27:49 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:27:54 AM     ens33      0.40      0.00      0.04      0.00      0.00      0.00      0.00      0.00
03:27:59 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:28:04 AM     ens33      1.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00
03:28:09 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:28:14 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:28:19 AM     ens33      0.20      0.00      0.02      0.00      0.00      0.00      0.00      0.00
03:28:24 AM     ens33      0.60      0.00      0.05      0.00      0.00      0.00      0.00      0.00
03:28:29 AM     ens33     27.60      1.20      9.22      0.22      0.00      0.00      0.00      0.01
03:28:34 AM     ens33      2.00      0.20      0.18      0.01      0.00      0.00      0.00      0.00
03:28:39 AM     ens33      1.60      0.00      0.15      0.00      0.00      0.00      0.00      0.00
03:28:44 AM     ens33      1.60      0.00      0.15      0.00      0.00      0.00      0.00      0.00
03:28:49 AM     ens33      0.60      0.00      0.06      0.00      0.00      0.00      0.00      0.00
03:28:54 AM     ens33      1.40      0.00      0.13      0.00      0.00      0.00      0.00      0.00
